ReturnID,OrderID,ProductID,ReturnDate,ReturnQty,ReturnReason,RefundAmount
2740,75611,396,2023-01-11,2,Customer Changed Mind,5422.08
2741,75632,114,2026-06-01,1,Customer Changed Mind,5785.77
2742,75643,332,2026-05-27,2,Defective,3889.21
2743,75674,44,2023-04-22,2,Defective,2081.98
2744,75678,199,2025-09-09,2,Late Delivery,549.76
2745,75717,4,2024-11-03,1,Defective,11673.52
2746,75748,21,2024-10-08,2,Wrong Item,10574.19
2747,75798,227,2023-12-03,2,Late Delivery,5524.67
2748,75810,1,2025-03-21,2,Wrong Item,9674.04
2749,75818,72,2026-05-13,1,Late Delivery,6541.54
2750,75836,321,2023-04-10,2,Defective,7600.51
2751,75872,56,2025-02-04,1,Customer Changed Mind,1294.13
2752,75882,396,2025-05-24,1,Customer Changed Mind,9906.22
2753,75904,175,2025-05-10,1,Size Issue,3900.02
2754,75939,438,2026-06-26,2,Customer Changed Mind,10056.17
2755,75978,445,2026-06-01,2,Customer Changed Mind,2936.18
2756,75993,167,2025-03-16,1,Size Issue,6045.42
2757,76002,263,2024-01-19,1,Defective,7309.27
2758,76074,415,2023-11-18,2,Defective,1449.05
2759,76075,433,2025-08-11,1,Damaged,11321.21
2760,76085,102,2024-12-21,2,Late Delivery,1550.36
2761,76093,327,2023-06-01,1,Defective,5660.89
2762,76156,425,2024-01-25,1,Size Issue,7631.06
2763,76179,269,2025-01-06,2,Late Delivery,2351.2
2764,76208,387,2026-03-27,1,Customer Changed Mind,5497.46
2765,76235,202,2024-08-27,1,Customer Changed Mind,8603.54
2766,76307,73,2026-01-07,1,Late Delivery,1003.44
2767,76315,346,2023-09-23,2,Late Delivery,2972.44
2768,76367,170,2024-06-11,1,Wrong Item,4442.21
2769,76368,344,2025-05-08,2,Size Issue,6672.89
2770,76374,344,2024-10-27,2,Defective,9354.34
2771,76428,77,2026-04-19,1,Defective,5028.36
2772,76434,488,2026-06-16,2,Damaged,628.07
2773,76447,219,2023-07-28,2,Size Issue,6799.75
2774,76456,231,2023-03-23,1,Damaged,6511.88
2775,76515,488,2024-11-24,1,Customer Changed Mind,11875.84
2776,76530,318,2026-03-02,1,Size Issue,3801.88
2777,76615,181,2024-05-07,1,Damaged,7095.44
2778,76664,161,2025-09-14,2,Size Issue,10086.02
2779,76710,324,2026-09-09,1,Size Issue,4771.46
2780,76715,499,2026-07-01,1,Wrong Item,1718.44
2781,76740,317,2024-07-20,2,Customer Changed Mind,6542.7
2782,76755,153,2024-08-11,2,Wrong Item,1780.48
2783,76797,172,2024-06-27,2,Defective,4494.0
2784,76924,208,2024-06-21,2,Late Delivery,2347.28
2785,76926,395,2023-07-19,2,Wrong Item,5675.35
2786,76944,302,2023-10-15,2,Wrong Item,3723.2
2787,76988,396,2026-08-10,2,Late Delivery,2028.26
2788,77068,400,2026-02-24,1,Wrong Item,787.52
2789,77121,213,2023-01-27,1,Size Issue,3039.07
2790,77122,384,2025-06-08,1,Damaged,11041.07
2791,77135,100,2026-06-11,1,Defective,3986.83
2792,77144,288,2026-06-05,2,Wrong Item,10874.51
2793,77193,297,2025-06-13,1,Defective,9152.39
2794,77262,322,2025-08-30,1,Customer Changed Mind,1190.5
2795,77279,354,2023-04-24,2,Defective,5325.09
2796,77286,280,2025-11-14,1,Damaged,2856.29
2797,77303,99,2024-12-06,2,Late Delivery,1110.04
2798,77316,433,2025-09-25,2,Wrong Item,3847.83
2799,77361,326,2023-04-11,2,Size Issue,11832.31
2800,77412,97,2025-02-18,2,Customer Changed Mind,11125.13
2801,77437,411,2024-06-28,1,Damaged,3999.03
2802,77493,312,2026-07-29,2,Late Delivery,614.7
2803,77511,140,2024-09-21,1,Size Issue,2689.48
2804,77587,113,2025-01-23,2,Late Delivery,2859.86
2805,77595,100,2025-06-25,2,Late Delivery,11400.08
2806,77628,462,2024-10-26,2,Wrong Item,8964.35
2807,77660,168,2023-08-31,1,Defective,2640.26
2808,77750,272,2024-10-03,1,Wrong Item,3605.39
2809,77802,201,2024-06-06,1,Wrong Item,7486.37
2810,77839,346,2025-07-25,1,Size Issue,11981.58
2811,77858,73,2023-11-14,1,Late Delivery,4133.04
2812,77882,323,2026-05-03,2,Customer Changed Mind,1713.59
2813,77883,245,2026-04-04,2,Wrong Item,3893.3
2814,77903,191,2026-03-18,1,Late Delivery,11341.36
2815,77910,212,2023-12-23,1,Late Delivery,11248.18
2816,77924,160,2025-11-07,2,Wrong Item,8974.1
2817,77937,228,2023-02-28,1,Wrong Item,10764.61
2818,77939,389,2024-04-20,1,Wrong Item,3157.21
2819,77974,2,2024-12-12,1,Defective,6696.18
2820,78002,132,2025-06-27,2,Customer Changed Mind,3418.97
2821,78006,395,2026-02-06,1,Size Issue,7610.31
2822,78027,362,2025-07-24,2,Size Issue,6687.75
2823,78044,288,2023-06-29,1,Late Delivery,6155.0
2824,78046,262,2023-06-26,1,Customer Changed Mind,10318.83
2825,78068,247,2023-06-27,1,Wrong Item,5305.42
2826,78114,214,2024-08-16,2,Customer Changed Mind,1387.2
2827,78120,407,2023-01-16,2,Size Issue,10220.8
2828,78122,483,2026-01-08,2,Late Delivery,5141.33
2829,78190,34,2025-10-03,1,Defective,3216.32
2830,78226,348,2025-01-18,1,Customer Changed Mind,3985.5
2831,78239,324,2024-10-26,2,Customer Changed Mind,5897.48
2832,78248,367,2025-08-16,1,Wrong Item,3191.16
2833,78258,108,2025-06-02,1,Wrong Item,6302.38
2834,78273,479,2025-02-02,2,Wrong Item,2192.2
2835,78278,489,2024-10-01,2,Size Issue,7195.59
2836,78280,207,2024-09-22,2,Size Issue,3030.94
2837,78330,486,2024-01-22,2,Damaged,7158.36
2838,78370,166,2023-06-21,2,Customer Changed Mind,7268.18
2839,78392,497,2024-09-26,2,Damaged,3680.4
2840,78398,441,2024-10-15,2,Wrong Item,8223.85
2841,78439,118,2023-06-10,2,Damaged,6780.0
2842,78476,83,2026-03-07,1,Wrong Item,5432.37
2843,78569,153,2026-01-01,1,Defective,5167.28
2844,78570,412,2024-05-15,1,Late Delivery,10767.18
2845,78580,99,2024-04-10,1,Size Issue,4113.17
2846,78628,219,2024-11-03,1,Late Delivery,5469.12
2847,78689,310,2026-08-25,1,Size Issue,1512.91
2848,78690,45,2026-05-31,2,Defective,10001.81
2849,78741,112,2023-04-07,2,Size Issue,5449.17
2850,78749,6,2023-09-16,1,Size Issue,3707.63
2851,78858,338,2026-07-04,1,Customer Changed Mind,9763.37
2852,78891,399,2026-03-22,1,Wrong Item,4447.33
2853,78901,86,2025-10-20,1,Customer Changed Mind,506.53
2854,78902,34,2025-02-27,1,Defective,6921.14
2855,78904,85,2025-12-25,2,Defective,7085.5
2856,78912,325,2025-03-31,2,Size Issue,9312.64
2857,78933,289,2023-10-15,2,Customer Changed Mind,2936.63
2858,78987,246,2026-08-10,2,Late Delivery,3678.76
2859,79069,184,2023-06-16,2,Late Delivery,6273.23
2860,79082,164,2024-02-15,1,Defective,6392.95
2861,79084,413,2025-02-14,2,Damaged,4734.89
2862,79091,331,2026-01-27,2,Damaged,8974.13
2863,79110,395,2023-04-05,2,Customer Changed Mind,360.91
2864,79150,310,2025-01-05,1,Late Delivery,5929.63
2865,79151,174,2025-11-20,1,Damaged,10382.19
2866,79152,112,2024-08-21,2,Late Delivery,1746.62
2867,79172,172,2025-11-13,1,Wrong Item,3771.76
2868,79175,466,2023-02-18,1,Size Issue,4986.01
2869,79283,164,2025-01-13,1,Defective,1035.38
2870,79300,286,2024-07-29,1,Defective,3028.03
2871,79313,14,2024-05-31,1,Customer Changed Mind,9140.68
2872,79374,256,2023-04-07,1,Wrong Item,7397.75
2873,79404,222,2026-02-14,1,Size Issue,11672.43
2874,79453,370,2024-06-29,1,Late Delivery,2742.09
2875,79481,331,2023-04-02,2,Customer Changed Mind,11486.72
2876,79492,459,2023-12-30,1,Defective,7163.91
2877,79500,295,2024-07-19,2,Customer Changed Mind,6920.17
2878,79520,16,2026-01-24,2,Late Delivery,5271.3
2879,79525,492,2024-07-12,1,Defective,3663.24
2880,79547,101,2025-11-10,1,Defective,9788.08
2881,79553,457,2026-02-13,2,Defective,755.61
2882,79621,416,2026-05-02,2,Defective,10266.58
2883,79709,62,2024-02-10,2,Damaged,2442.83
2884,79714,245,2024-12-18,2,Damaged,599.9
2885,79769,259,2024-07-06,1,Defective,3530.86
2886,79787,414,2026-07-04,1,Customer Changed Mind,6475.3
2887,79881,489,2023-07-24,2,Size Issue,5986.92
2888,79884,60,2023-12-21,2,Size Issue,9903.63
2889,79942,362,2023-09-27,2,Wrong Item,6312.3
2890,79966,425,2025-02-19,2,Wrong Item,9528.37
2891,79987,22,2026-03-27,2,Customer Changed Mind,11328.42
2892,80026,215,2024-10-13,2,Customer Changed Mind,9058.35
2893,80057,450,2026-01-16,1,Size Issue,6053.3
2894,80065,207,2024-04-29,2,Defective,7762.7
2895,80078,291,2024-10-06,1,Damaged,6269.09
2896,80081,312,2024-01-24,1,Customer Changed Mind,1345.29
2897,80085,185,2025-11-28,1,Customer Changed Mind,2481.7
2898,80096,306,2025-10-28,2,Damaged,2210.81
2899,80107,378,2023-12-03,1,Wrong Item,9426.44
2900,80115,399,2025-05-30,2,Late Delivery,11189.25
2901,80294,426,2024-05-02,1,Damaged,10125.17
2902,80333,247,2024-08-26,2,Damaged,2594.29
2903,80451,173,2023-07-24,1,Size Issue,5669.91
2904,80527,451,2025-05-03,1,Late Delivery,11385.79
2905,80555,24,2023-10-06,2,Defective,1935.69
2906,80620,168,2025-06-24,1,Wrong Item,7831.8
2907,80621,69,2026-05-06,2,Damaged,2318.9
2908,80679,105,2025-08-20,1,Defective,11933.91
2909,80702,156,2025-03-23,2,Damaged,9341.68
2910,80733,268,2026-06-19,1,Customer Changed Mind,4040.73
2911,80783,370,2023-11-03,2,Wrong Item,5262.14
2912,80798,435,2023-05-06,2,Customer Changed Mind,9918.23
2913,80815,26,2025-09-11,1,Wrong Item,7758.44
2914,80913,448,2026-05-25,1,Customer Changed Mind,2153.36
2915,80950,445,2023-11-21,2,Defective,2519.43
2916,80951,236,2024-12-30,1,Damaged,1226.22
2917,80967,42,2025-08-13,1,Defective,11565.84
2918,81026,469,2023-05-11,1,Damaged,1383.84
2919,81027,167,2025-10-11,1,Wrong Item,6980.09
2920,81050,179,2024-07-24,1,Late Delivery,6854.18
2921,81064,116,2023-12-29,1,Size Issue,575.59
2922,81105,462,2026-02-08,1,Size Issue,8193.48
2923,81230,126,2026-03-28,1,Wrong Item,8963.7
2924,81239,413,2023-07-17,1,Damaged,6300.75
2925,81264,218,2025-10-16,2,Defective,858.12
2926,81290,35,2023-09-25,2,Defective,5000.09
2927,81354,199,2025-08-28,2,Defective,683.77
2928,81366,77,2023-05-27,2,Wrong Item,9004.1
2929,81394,4,2026-04-27,2,Damaged,7177.43
2930,81399,270,2025-11-13,2,Wrong Item,8757.86
2931,81445,220,2025-09-25,1,Size Issue,9686.79
2932,81446,50,2023-12-01,2,Late Delivery,5902.34
2933,81449,100,2025-05-04,1,Late Delivery,10647.34
2934,81453,135,2025-12-14,1,Wrong Item,2581.58
2935,81500,453,2025-07-27,1,Customer Changed Mind,7303.39
2936,81503,169,2024-07-15,1,Late Delivery,3740.75
2937,81533,59,2024-03-18,1,Customer Changed Mind,4387.77
2938,81543,129,2023-06-01,2,Damaged,2472.41
2939,81600,274,2024-04-10,2,Late Delivery,1845.6
2940,81642,267,2023-11-04,1,Damaged,3467.09
2941,81725,104,2024-01-03,1,Damaged,3284.64
2942,81734,380,2024-09-17,1,Late Delivery,3938.73
2943,81759,226,2026-08-24,1,Damaged,1138.88
2944,81782,197,2026-05-14,2,Size Issue,1787.3
2945,81813,153,2023-02-08,2,Wrong Item,2817.12
2946,81817,201,2025-01-07,2,Damaged,4051.3
2947,81819,495,2024-05-03,2,Defective,6006.34
2948,81827,37,2024-01-19,1,Size Issue,4464.5
2949,81840,340,2024-03-24,2,Late Delivery,8261.63
2950,81867,471,2024-01-05,2,Late Delivery,3039.1
2951,81872,283,2026-07-08,1,Size Issue,7630.78
2952,81878,481,2024-07-06,1,Size Issue,3783.12
2953,81952,52,2024-07-26,2,Size Issue,11959.01
2954,81974,332,2024-11-07,1,Wrong Item,5765.13
2955,82033,4,2026-03-27,2,Damaged,10312.91
2956,82065,426,2023-11-06,2,Size Issue,2628.52
2957,82082,499,2026-01-19,1,Late Delivery,3138.02
2958,82085,33,2025-11-29,2,Late Delivery,10716.65
2959,82136,269,2025-08-27,2,Size Issue,4742.81
2960,82208,275,2025-10-09,2,Customer Changed Mind,553.93
2961,82259,27,2025-07-07,2,Damaged,6157.61
2962,82335,328,2025-08-30,1,Size Issue,7920.21
2963,82349,39,2026-02-07,2,Size Issue,5347.41
2964,82370,263,2024-01-13,1,Wrong Item,4283.71
2965,82412,321,2024-08-18,2,Wrong Item,9798.18
2966,82429,177,2025-11-03,2,Wrong Item,858.2
2967,82469,292,2023-03-15,2,Wrong Item,3917.74
2968,82497,216,2025-04-22,1,Damaged,7123.01
2969,82511,86,2024-08-14,1,Damaged,8407.15
2970,82519,245,2023-10-16,1,Late Delivery,10826.22
2971,82540,185,2024-03-29,1,Wrong Item,4468.07
2972,82547,86,2024-04-14,2,Defective,3903.15
2973,82612,51,2023-04-14,2,Customer Changed Mind,765.23
2974,82618,353,2025-04-21,2,Wrong Item,4935.16
2975,82638,455,2023-08-23,1,Defective,10708.4
2976,82650,225,2025-12-05,1,Wrong Item,4265.45
2977,82659,120,2024-06-03,2,Wrong Item,1623.8
2978,82660,19,2024-05-07,1,Customer Changed Mind,1098.68
2979,82673,281,2023-06-20,1,Damaged,8552.42
2980,82708,394,2026-01-15,1,Size Issue,4871.24
2981,82761,23,2023-09-25,1,Late Delivery,9562.09
2982,82812,413,2024-07-28,1,Size Issue,2375.14
2983,82839,270,2025-07-06,2,Wrong Item,3071.31
2984,82861,344,2024-02-29,2,Defective,11190.22
2985,82889,246,2023-03-14,2,Wrong Item,9964.07
2986,82898,381,2023-10-02,1,Defective,8373.82
2987,82916,445,2024-10-30,1,Wrong Item,5727.39
2988,82958,92,2024-04-16,1,Wrong Item,10754.13
2989,83026,141,2023-06-04,2,Damaged,409.05
2990,83032,179,2024-05-01,1,Wrong Item,5827.09
2991,83037,57,2023-08-06,2,Customer Changed Mind,7357.79
2992,83073,226,2025-06-16,1,Size Issue,2298.34
2993,83105,383,2023-03-10,2,Late Delivery,4401.34
2994,83152,306,2024-10-23,1,Customer Changed Mind,2337.95
2995,83182,148,2025-10-25,2,Size Issue,1549.3
2996,83184,378,2024-12-21,2,Wrong Item,5457.54
2997,83214,73,2025-05-12,1,Late Delivery,8616.93
2998,83225,442,2023-07-18,2,Defective,6947.87
2999,83227,57,2025-04-24,1,Damaged,6099.74
3000,83263,359,2025-06-08,2,Damaged,1578.33
3001,83264,11,2023-08-07,1,Damaged,678.72
3002,83266,426,2025-11-15,1,Wrong Item,1992.83
3003,83283,270,2023-11-17,1,Size Issue,8226.83
3004,83325,478,2026-06-26,2,Damaged,988.42
3005,83332,155,2023-01-30,2,Damaged,5900.67
3006,83333,489,2023-09-13,2,Customer Changed Mind,10539.94
3007,83400,165,2024-12-19,1,Size Issue,380.93
3008,83444,414,2024-05-02,2,Late Delivery,4675.24
3009,83482,409,2025-01-15,2,Late Delivery,702.54
3010,83500,479,2026-06-30,2,Wrong Item,4848.39
3011,83507,69,2024-01-05,2,Customer Changed Mind,2897.29
3012,83549,477,2023-09-09,1,Damaged,3652.24
3013,83556,125,2024-10-25,2,Size Issue,5451.85
3014,83572,457,2023-05-20,1,Size Issue,10768.51
3015,83581,219,2024-01-16,2,Size Issue,10983.87
3016,83585,450,2024-06-21,2,Wrong Item,8176.24
3017,83588,32,2024-01-11,2,Defective,7659.34
3018,83595,48,2023-09-15,1,Customer Changed Mind,3143.14
3019,83637,94,2023-09-09,2,Damaged,4389.21
3020,83681,283,2024-01-15,1,Defective,5778.66
3021,83690,1,2025-01-03,2,Customer Changed Mind,9080.59
3022,83706,483,2025-08-09,2,Wrong Item,6641.82
3023,83718,359,2024-10-31,2,Damaged,5265.95
3024,83731,32,2026-08-03,1,Late Delivery,2723.56
3025,83751,386,2024-01-01,1,Defective,8790.78
3026,83817,395,2025-04-03,1,Size Issue,2552.11
3027,83917,78,2026-03-23,2,Defective,11331.56
3028,83934,156,2026-02-03,1,Wrong Item,3478.54
3029,83950,491,2026-06-26,1,Late Delivery,8760.64
3030,83972,16,2025-10-26,1,Customer Changed Mind,10635.69
3031,83973,219,2026-08-04,1,Damaged,8009.08
3032,83991,138,2023-05-06,2,Customer Changed Mind,7817.87
3033,83993,289,2023-05-31,1,Defective,2698.7
3034,84053,86,2026-01-18,2,Defective,5415.45
3035,84126,251,2025-05-09,1,Damaged,7118.44
3036,84130,14,2023-12-29,2,Wrong Item,4599.5
3037,84170,15,2025-04-18,1,Customer Changed Mind,10832.54
3038,84172,148,2023-12-16,2,Customer Changed Mind,9021.01
3039,84322,438,2025-03-19,2,Defective,10872.89
3040,84330,263,2024-01-26,2,Wrong Item,553.51
3041,84331,228,2025-10-29,2,Late Delivery,6885.01
3042,84349,155,2025-09-04,2,Late Delivery,11911.59
3043,84378,204,2024-05-19,1,Late Delivery,2701.05
3044,84451,109,2025-04-16,2,Damaged,2897.67
3045,84466,320,2025-01-27,2,Defective,6828.46
3046,84520,231,2025-03-07,2,Size Issue,7777.89
3047,84528,386,2025-04-11,2,Size Issue,9266.26
3048,84551,498,2024-04-17,1,Wrong Item,1535.61
3049,84616,252,2025-07-30,2,Size Issue,6720.87
3050,84632,12,2024-02-20,1,Late Delivery,8035.31
3051,84635,127,2024-08-23,1,Defective,2477.07
3052,84636,458,2024-07-09,1,Size Issue,6543.21
3053,84712,498,2026-01-05,2,Size Issue,9014.9
3054,84739,129,2024-04-07,2,Defective,8852.73
3055,84838,500,2025-06-21,2,Size Issue,4880.47
3056,84921,233,2024-09-11,2,Wrong Item,6481.52
3057,84939,284,2023-04-18,2,Customer Changed Mind,11874.15
3058,84957,392,2023-01-17,1,Customer Changed Mind,6942.64
3059,85014,81,2026-08-01,2,Wrong Item,10710.32
3060,85049,81,2023-07-24,1,Defective,941.23
3061,85054,173,2024-11-18,1,Defective,9010.65
3062,85122,420,2024-07-19,1,Wrong Item,1541.2
3063,85125,91,2024-03-08,2,Wrong Item,1040.9
3064,85165,406,2024-09-21,2,Late Delivery,7753.9
3065,85171,42,2024-03-06,1,Damaged,6765.34
3066,85172,102,2025-05-21,1,Late Delivery,10101.73
3067,85183,174,2025-07-22,1,Damaged,4568.54
3068,85185,133,2023-07-23,1,Size Issue,11960.5
3069,85195,488,2023-06-21,1,Late Delivery,11856.17
3070,85196,146,2025-12-29,1,Defective,9324.09
3071,85205,81,2024-10-06,1,Wrong Item,650.74
3072,85219,319,2025-02-14,1,Defective,3388.74
3073,85233,284,2025-08-14,1,Defective,7009.74
3074,85235,236,2024-03-04,1,Defective,2255.32
3075,85275,359,2025-01-14,2,Late Delivery,4571.59
3076,85300,436,2026-02-09,2,Late Delivery,4344.41
3077,85345,459,2025-08-19,2,Wrong Item,5336.56
3078,85356,152,2025-09-11,2,Damaged,389.96
3079,85370,98,2024-05-02,1,Customer Changed Mind,1387.38
3080,85391,160,2026-04-15,1,Damaged,9038.4
3081,85400,52,2024-04-13,2,Late Delivery,5497.6
3082,85412,407,2024-12-12,2,Size Issue,309.87
3083,85433,59,2024-01-25,2,Damaged,9706.93
3084,85435,402,2023-07-06,1,Size Issue,6114.51
3085,85450,70,2025-04-06,1,Damaged,750.8
3086,85458,370,2025-10-26,1,Size Issue,10550.75
3087,85470,355,2026-08-07,2,Customer Changed Mind,6717.67
3088,85473,439,2024-06-25,2,Defective,417.01
3089,85478,295,2025-11-29,1,Size Issue,1652.71
3090,85515,229,2024-03-13,2,Customer Changed Mind,8363.59
3091,85537,360,2025-12-24,1,Size Issue,372.43
3092,85570,6,2025-09-07,2,Damaged,3306.54
3093,85598,308,2026-06-10,2,Defective,10420.06
3094,85609,259,2026-03-10,1,Late Delivery,1475.43
3095,85624,172,2026-01-19,1,Size Issue,8836.31
3096,85640,499,2025-11-19,2,Customer Changed Mind,4495.14
3097,85683,442,2023-02-02,1,Customer Changed Mind,7658.3
3098,85704,190,2023-07-05,1,Customer Changed Mind,10071.99
3099,85742,73,2026-08-25,2,Size Issue,8630.13
3100,85753,245,2025-11-05,2,Defective,5082.52
3101,85755,141,2024-07-06,1,Wrong Item,9853.72
3102,85765,92,2024-03-29,2,Defective,2085.53
3103,85783,161,2024-04-13,2,Wrong Item,3842.32
3104,86001,187,2026-05-23,2,Size Issue,6346.82
3105,86025,71,2024-04-18,1,Defective,1267.74
3106,86095,41,2024-02-02,1,Late Delivery,1726.3
3107,86101,450,2025-01-27,1,Size Issue,9413.16
3108,86133,454,2025-12-13,2,Damaged,3268.16
3109,86179,22,2025-12-19,1,Wrong Item,3207.62
3110,86208,404,2023-04-01,2,Late Delivery,793.24
3111,86219,376,2025-10-12,2,Size Issue,1108.09
3112,86229,94,2024-10-12,1,Customer Changed Mind,5928.86
3113,86243,36,2026-06-30,2,Late Delivery,10351.06
3114,86260,182,2025-05-10,1,Defective,11294.27
3115,86282,373,2023-05-01,1,Wrong Item,2965.14
3116,86429,212,2025-01-24,2,Late Delivery,9800.65
3117,86451,358,2023-03-10,2,Damaged,2810.89
3118,86469,260,2026-02-11,1,Customer Changed Mind,4344.65
3119,86478,304,2025-05-23,1,Wrong Item,10442.94
3120,86505,153,2025-07-20,2,Late Delivery,2171.87
3121,86517,411,2025-11-25,1,Defective,6326.28
3122,86573,443,2026-02-11,1,Wrong Item,9618.79
3123,86646,490,2024-04-12,1,Late Delivery,6152.34
3124,86658,44,2023-10-29,1,Wrong Item,9595.65
3125,86660,81,2025-01-25,2,Wrong Item,4919.29
3126,86662,311,2023-06-17,2,Damaged,2429.01
3127,86693,292,2025-03-26,1,Customer Changed Mind,11829.86
3128,86717,419,2025-01-05,2,Defective,9467.66
3129,86755,401,2024-10-07,1,Defective,10578.33
3130,86759,442,2025-11-21,1,Defective,968.11
3131,86882,275,2025-09-30,1,Damaged,3482.83
3132,86909,408,2023-12-20,1,Late Delivery,11330.44
3133,87014,340,2024-09-06,2,Late Delivery,5664.04
3134,87031,494,2023-09-26,2,Size Issue,8440.79
3135,87158,148,2023-03-31,2,Wrong Item,10299.61
3136,87179,298,2024-12-21,2,Late Delivery,7028.97
3137,87212,207,2023-12-24,1,Late Delivery,7041.78
3138,87221,37,2024-03-10,2,Customer Changed Mind,7066.67
3139,87255,429,2024-06-25,1,Defective,2078.1
3140,87269,358,2024-12-14,2,Late Delivery,830.25
3141,87296,423,2023-06-09,2,Late Delivery,5193.7
3142,87313,441,2025-12-17,2,Size Issue,8789.27
3143,87341,3,2025-02-14,1,Customer Changed Mind,6839.68
3144,87353,304,2025-11-09,1,Size Issue,1815.77
3145,87376,261,2024-09-24,2,Customer Changed Mind,9799.86
3146,87440,367,2025-03-24,1,Customer Changed Mind,2057.85
3147,87506,72,2024-08-08,1,Customer Changed Mind,11070.89
3148,87531,13,2026-05-24,1,Damaged,3580.54
3149,87577,302,2025-01-13,2,Wrong Item,11908.85
3150,87710,201,2025-04-16,2,Defective,2429.04
3151,87734,107,2026-06-09,2,Wrong Item,10554.3
3152,87772,314,2023-10-05,2,Customer Changed Mind,1779.59
3153,87824,221,2025-12-28,2,Wrong Item,11437.8
3154,87874,131,2026-01-10,2,Late Delivery,2475.84
3155,87906,468,2024-04-03,1,Customer Changed Mind,619.55
3156,87910,310,2024-07-16,2,Size Issue,1018.97
3157,87926,148,2023-11-20,2,Damaged,5699.7
3158,87934,344,2024-01-23,1,Wrong Item,8373.37
3159,88000,479,2023-12-11,1,Size Issue,6026.29
3160,88001,414,2023-09-08,1,Late Delivery,8398.21
3161,88013,497,2024-04-06,1,Size Issue,7736.26
